"Ticker","Date","Open","High","Low","Close","AdjClose","Volume","Dividend","LastFetched","Source","LastSourceRefresh","SourceTimeZone","Comments"
"WOW.AX","2014-11-14","34.4800","34.6400","33.6000","33.7200","28.0834","12690658","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-11-07","35.0800","35.2200","33.1100","34.4800","28.7163","27178042","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-10-31","34.9700","36.0000","34.9000","36.0000","29.9822","12541450","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-10-24","35.0600","35.1000","34.5200","34.8300","29.0078","10475984","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-10-17","33.3900","35.0500","33.1000","34.7600","28.9495","16906681","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-10-10","34.5900","34.5900","33.2000","33.7300","28.0917","14186885","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-10-03","34.2100","34.7800","33.8700","34.4500","28.6914","14110625","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-09-26","35.0400","35.0400","34.4050","34.5000","28.7330","14517559","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-09-19","35.1500","35.3600","34.8400","35.0700","29.2077","13694975","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-09-12","36.3200","36.5200","35.1100","35.2500","29.3576","14031127","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-09-05","36.2500","36.4800","35.5800","36.3100","29.6436","13889960","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-08-29","37.0000","37.0400","36.0600","36.1600","29.5211","13678600","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-08-22","36.3000","37.3200","36.2600","37.0200","30.2232","10958325","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-08-15","35.9000","36.4500","35.1200","36.1200","29.4885","13766900","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-08-08","36.4600","36.6200","35.6400","35.6700","29.1211","8579912","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-08-01","35.9000","37.0200","35.7900","36.4600","29.7660","10652194","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-07-25","36.0000","36.2600","35.6900","36.0000","29.3905","11001648","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-07-18","36.1000","36.3900","35.6000","35.9500","29.3497","8275778","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-07-11","36.4000","36.5900","35.6300","35.9700","29.3660","8275773","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-07-04","35.5500","36.4700","34.9400","36.4200","29.7334","17040734","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-06-27","35.5000","36.3000","35.4050","35.6600","29.1129","15038805","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-06-20","36.4000","36.4300","35.3600","35.4000","28.9007","15196673","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-06-13","37.2600","37.2600","36.1000","36.4800","29.7824","7484005","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-06-06","37.6000","38.0500","36.6800","37.0400","30.2396","10305338","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-05-30","37.7500","38.0500","37.2800","37.5300","30.6396","10325503","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-05-23","37.1100","37.8700","36.6700","37.5700","30.6722","8016992","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-05-16","36.9800","37.3750","36.4700","37.1000","30.2885","9183944","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-05-09","36.6500","37.2900","36.5000","36.8400","30.0763","8528287","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-05-02","37.9400","38.9200","36.4000","36.6000","29.8803","17699452","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-04-24","37.2000","38.7800","37.1600","37.7400","30.8110","13096386","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-04-17","36.0000","37.2300","35.6500","37.0900","30.2804","9853634","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-04-11","35.7500","36.4800","35.6450","36.0400","29.4232","8176770","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-04-04","35.8000","36.1300","35.4500","35.9600","29.3578","7857914","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-03-28","35.5100","36.2900","35.2800","35.6000","29.0639","13014537","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-03-21","35.4200","36.0400","35.2800","35.8000","29.2272","16051512","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-03-14","36.3600","36.9300","36.1500","36.3200","29.1211","11534376","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-03-07","35.8000","36.3600","35.2000","36.3600","29.1532","12234633","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-02-28","36.4500","36.9600","35.1400","36.0700","28.9206","15177577","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-02-21","35.6500","36.6500","35.5100","36.3200","29.1211","10368652","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-02-14","35.0100","35.6400","34.5500","35.5000","28.4636","12410442","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-02-07","33.8400","35.0500","33.5500","34.9700","28.0387","19608577","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-01-31","33.6000","34.0700","33.5100","34.0700","27.3171","12539408","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-01-24","34.0000","34.4100","33.7750","33.9800","27.2449","9048475","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-01-17","34.2600","34.3400","33.7000","34.1900","27.4133","8692325","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-01-10","34.0900","34.4500","33.5800","34.3600","27.5496","6508255","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2014-01-03","33.8900","34.1000","33.6100","34.0000","27.2609","3161749","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-12-27","34.0000","34.0000","33.6300","33.7100","27.0284","607815","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-12-24","33.7400","33.9000","33.3300","33.7000","27.0204","2805778","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-12-20","32.5100","33.6600","32.4150","33.6600","26.9883","16006737","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-12-13","33.0800","33.1100","32.5000","32.6500","26.1785","12494867","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-12-06","33.8300","33.8900","32.8200","33.0100","26.4671","10550017","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-11-29","34.0700","34.2600","33.5700","33.6900","27.0124","11246720","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-11-22","33.8200","34.1000","33.3550","33.7700","27.0765","11444784","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-11-15","34.8300","34.9900","33.5200","33.9600","27.2289","13902393","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-11-08","34.8700","34.9500","34.3600","34.7600","27.8703","11742517","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-11-01","34.8400","35.2200","34.4500","34.8700","27.9585","13786194","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-10-25","34.5900","34.9500","34.3600","34.4900","27.6538","13825688","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-10-18","34.0000","34.0600","33.3200","33.9600","27.2289","13575260","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-10-11","34.5100","34.7000","33.7300","34.0600","27.3090","13296914","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-10-04","35.2000","35.3800","34.5400","34.5400","27.6939","8648720","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-09-27","34.7000","35.5500","34.4600","35.5300","28.4877","9985002","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-09-20","35.0000","35.1400","34.5000","35.0200","28.0788","11220240","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-09-13","34.7400","34.9750","34.3200","34.8200","27.9184","15199019","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-09-06","36.0100","36.1100","34.8500","35.2300","27.6779","16637271","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-08-30","33.5700","35.6800","33.2900","35.6700","28.0235","23980059","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-08-23","33.4800","33.8400","33.1750","33.5300","26.3423","8607515","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-08-16","32.5300","33.6900","32.3600","33.2200","26.0987","9529519","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-08-09","33.4100","33.4900","32.5900","32.8000","25.7688","11275922","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-08-02","33.7000","33.8900","32.4100","33.5700","26.3737","10980882","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-07-26","33.6200","33.8100","33.3100","33.6100","26.4051","11796329","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-07-19","34.3000","34.4000","32.7800","33.3000","26.1616","10313595","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-07-12","32.7900","34.2900","32.3300","33.9900","26.7037","10062073","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-07-05","32.8000","33.0300","31.9900","32.6900","25.6823","10073358","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-06-28","31.8000","33.2200","31.7000","32.8100","25.7766","16963856","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-06-21","32.1900","32.5700","31.7600","31.9900","25.1324","15351707","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-06-14","32.0000","32.4400","31.5300","32.0800","25.2031","11653466","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-06-07","32.8000","33.0200","31.7000","32.0000","25.1403","13229513","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-05-31","33.0400","33.5900","32.5700","33.0000","25.9259","17011477","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-05-24","34.7000","34.9000","33.3500","33.4600","26.2873","11727387","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-05-17","34.7000","35.1300","34.2900","34.4000","27.0258","12221901","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-05-10","35.6300","35.9300","34.3100","34.7000","27.2615","11766117","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-05-03","36.3000","36.6500","35.3000","35.5900","27.9607","9346565","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-04-26","35.3500","36.8400","35.1900","36.4000","28.5970","10123224","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-04-19","34.5200","35.9600","34.2700","35.4900","27.8821","12677543","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-04-12","33.8000","34.8900","33.5400","34.7800","27.3243","10775958","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-04-05","34.0400","34.8500","33.7200","33.7900","26.5465","9977437","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-03-28","34.1000","34.2500","33.4900","33.7900","26.5465","9640650","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-03-22","35.0000","35.2400","33.2700","34.0300","26.7351","28087908","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-03-15","35.4000","36.1000","34.8900","36.0500","27.8350","15507583","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-03-08","34.6200","35.4000","34.0500","35.3700","27.3099","12417428","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-03-01","34.5000","35.0800","33.8500","34.8300","26.8930","14317414","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-02-22","32.9500","34.6000","32.8600","34.2700","26.4606","15148507","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-02-15","32.7000","33.0900","32.5000","32.9000","25.4028","8765791","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-02-08","31.5300","32.8000","31.4600","32.7500","25.2870","9872941","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-02-01","31.9900","32.0600","30.9500","31.4100","24.2523","11228753","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-01-25","30.9000","31.6100","30.7900","31.6100","24.4068","12893798","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-01-18","30.3000","30.8800","30.1300","30.8800","23.8431","9724329","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-01-11","29.7000","30.2100","29.3800","30.1900","23.3103","11527106","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2013-01-04","29.3100","29.6400","29.2500","29.5500","22.8162","5003687","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-12-28","29.5500","29.6500","29.3200","29.4600","22.7467","1529731","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-12-24","29.5600","29.6500","29.4500","29.5100","22.7853","486259","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-12-21","29.3500","29.8000","29.2200","29.4400","22.7313","18550952","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-12-14","29.7000","29.9800","29.2800","29.4800","22.7621","13931362","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-12-07","29.4100","29.6400","29.0300","29.6400","22.8857","9926182","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-11-30","28.5500","29.4900","28.5100","29.2800","22.6077","13349959","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-11-23","27.7286","28.5007","27.7187","28.3720","21.9066","8953910","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-11-16","28.5106","28.5898","27.7780","27.8276","21.4863","16721030","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-11-09","28.3423","28.6294","28.2136","28.5007","22.0060","9845434","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-11-02","28.8967","29.1739","28.3621","28.4413","21.9601","15947616","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-10-26","28.9462","29.0551","28.6294","28.7482","22.1971","13040946","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-10-19","28.9363","29.2234","28.7284","29.1640","22.5181","12639029","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-10-12","29.2036","29.4610","28.7631","28.7779","22.2200","11678453","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-10-05","28.4611","29.5402","28.4413","29.3323","22.6481","13605020","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-09-28","28.9957","29.0749","28.4017","28.4710","21.9831","16849456","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-09-21","28.2928","28.9957","28.0750","28.9759","22.3729","18594424","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-09-14","29.1937","29.1937","28.3423","28.5700","22.0595","21664806","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-09-07","29.2333","30.5697","29.1739","29.9559","22.6123","17003421","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-08-31","28.8769","29.3818","28.3819","29.3224","22.1341","14358293","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-08-24","28.7086","29.3125","28.2235","28.7086","21.6708","10109897","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-08-17","28.0948","28.7977","27.8375","28.6096","21.5960","10426190","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-08-10","28.6096","28.8571","27.8176","27.8276","21.0057","12793443","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-08-03","28.4611","28.6888","28.1245","28.3621","21.4092","10631331","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-07-27","27.5603","28.4413","27.4910","28.4116","21.4466","15648390","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-07-20","26.8277","27.6197","26.6198","27.3425","20.6395","11643247","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-07-13","26.6495","26.8970","26.5406","26.6693","20.1314","8264338","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-07-06","26.7287","26.8079","26.3723","26.6990","20.1538","9519244","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-06-29","26.1248","26.7237","25.9565","26.5307","20.0268","14181290","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-06-22","26.4812","26.5505","25.9961","26.1149","19.7129","16370608","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-06-15","26.4317","26.5703","26.0110","26.2238","19.7951","9036027","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-06-08","26.0456","26.4812","25.8773","26.2436","19.8100","14196054","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-06-01","26.3723","26.4614","25.7882","26.3624","19.8997","16389105","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-05-25","26.4317","26.7287","26.1842","26.4218","19.9446","13612709","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-05-18","26.6594","27.0257","26.3228","26.4119","19.9371","17135997","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-05-11","26.3624","26.6099","26.0456","26.5208","20.0193","13538052","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-05-04","25.6398","26.9267","25.5804","26.6297","20.1015","16084428","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
"WOW.AX","2012-04-27","25.5507","25.6893","25.4418","25.5111","19.2571","8906881","0.0000",2019-09-10,"https://www.alphavantage.co","2019-09-10","US/Eastern","Weekly Adjusted Prices and Volumes"
